recommendationid,appid,game,author_steamid,author_num_games_owned,author_num_reviews,author_playtime_forever,author_playtime_last_two_weeks,author_playtime_at_review,author_last_played,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,hidden_in_steam_china,steam_china_location
148742108,10,Counter-Strike,76561199275680890,0,3,304,265,266,1698249381,ukrainian,"сукАААА,ця гра для мене рідний дім)",1698078371,1698078371,1,0,0,0.0,0,1,0,0,1,""
148742053,10,Counter-Strike,76561199199115201,8,12,486,375,278,1698227794,english,"i like",1698078312,1698078312,1,0,0,0.0,0,1,0,0,1,""
148738405,10,Counter-Strike,76561197960913408,0,1,10109,10109,5641,1698341434,german,"old but gold",1698073542,1698073542,1,0,0,0.0,0,0,0,0,1,""
148738401,10,Counter-Strike,76561199216780533,0,1,58243,5916,57021,1698338604,schinese,love,1698073535,1698073535,1,0,0,0.0,0,1,0,0,1,""
148736650,10,Counter-Strike,76561198798175529,4,1,62132,1844,61588,1698340447,russian,"понравилось",1698071317,1698071317,1,0,0,0.0,0,1,0,0,1,""
148734611,10,Counter-Strike,76561198023807919,221,23,66572,0,66572,1590085286,russian,"мда....",1698068802,1698068802,1,0,0,0.0,0,1,0,0,1,""
148732725,10,Counter-Strike,76561198352690733,0,1,55394,49,55394,1697732972,english,"2023 Still loving it",1698066301,1698066301,1,0,0,0.0,0,1,0,0,1,""
148732025,10,Counter-Strike,76561198039813834,253,59,1054,1001,396,1698332912,english,Classic,1698065285,1698065285,1,0,0,0.0,0,1,0,0,1,""
148728353,10,Counter-Strike,76561199496632299,0,2,145,145,85,1698150698,english,"cs1.6 > cs2",1698058995,1698058995,1,0,0,0.0,0,1,0,0,1,""
148727431,10,Counter-Strike,76561198000428987,0,1,140377,1,140377,1697653796,hungarian,"the best game ever!!!",1698057185,1698057185,1,1,0,0.523809552192688,0,0,0,0,1,""
148726546,10,Counter-Strike,76561199508721660,0,5,746,746,565,1698237051,russian,"Супер игра особенно дядьки на пабликах",1698055407,1698055407,1,0,0,0.0,0,1,0,0,1,""
148725618,10,Counter-Strike,76561198028551852,19,3,87102,163,87009,1698063036,swedish,"Bra skit!",1698053460,1698053460,1,0,0,0.0,0,0,0,0,1,""
148715067,10,Counter-Strike,76561198056018527,0,1,21090,0,21090,1514213403,swedish,"Best OLDSCHOOL game ever. ",1698039154,1698039154,1,0,0,0.0,0,0,0,0,1,""
148714332,10,Counter-Strike,76561199509563055,0,2,338,338,246,1698283998,spanish,"ta bien",1698037530,1698037530,1,1,0,0.508196711540222,0,1,0,0,1,""
148711741,10,Counter-Strike,76561197960271164,0,1,2804,1477,1868,1698094359,english,"very competitive",1698032018,1698032018,1,0,0,0.0,0,0,0,0,1,""
148709042,10,Counter-Strike,76561199556959569,0,2,1774,1516,1447,1698307637,spanish,asd,1698026582,1698026582,0,0,0,0.491803258657455,0,1,0,0,1,""
148708845,10,Counter-Strike,76561199270442181,0,8,63,6,63,1698014814,brazilian,"Bao demais, ja joguei em lan house",1698026223,1698026223,1,0,0,0.0,0,1,0,0,1,""
148708596,10,Counter-Strike,76561198314154644,85,20,4754,663,4754,1697925357,brazilian,"Tenho um gatinho aqui. Amigos que tiverem passando podem fazer carinho dando like ou um prêmio. 　　　　 　　 ＿＿ 　　　 　　／＞　　フ 　　　 　　| 　_　 _ l 　 　　 　／` ミ＿xノ 　　 　 /　　　 　 | 　　　 /　 ヽ　　 ﾉ 　 　 │　　|　|　| 　／￣|　　 |　|　| 　| (￣ヽ＿_ヽ_)__) 　二つ ",1698025716,1698025716,1,1,0,0.0,0,1,0,0,1,""
148708428,10,Counter-Strike,76561198298881980,64,4,1715,633,1425,1698209549,spanish,"Me lo mostró mi tío mientras comía helado de vainilla en sus piernas 😁🧉",1698025411,1698025411,1,0,0,0.0,0,1,0,0,1,""
148705629,10,Counter-Strike,76561198799734173,0,11,341,300,334,1698283576,english,"The phantom. Exterior like fish eggs. Interior like suicide wrist rags. I could exercise you, this could be your phys-ed. Cheat on yo man, homie-",1698020135,1698020135,1,0,0,0.0,0,1,0,0,1,""
148704966,10,Counter-Strike,76561199226755055,0,15,302,0,302,1696268929,spanish,sanguchito,1698019028,1698019028,1,0,0,0.0,0,1,0,0,1,""
148703397,10,Counter-Strike,76561199278024434,0,1,643,1,643,1698016345,spanish,"piola ",1698016362,1698016362,1,0,0,0.0,0,0,0,0,1,""
148700958,10,Counter-Strike,76561198972171203,0,1,965,92,947,1698323319,brazilian,"Muito bom essa maravilha aqui, recomendo MUITOOOOOOOO!",1698012368,1698012368,1,0,0,0.0,0,1,0,0,1,""
148700341,10,Counter-Strike,76561198019726308,137,45,4265,44,4223,1698061505,russian,"wsrghrt th",1698011433,1698011433,1,0,0,0.0,0,1,0,0,1,""
148699406,10,Counter-Strike,76561199233025145,65,33,94,78,94,1698010117,english,"I genuinly cannot believe how people can call this better than csgo or cs2 To be fair it was revolutionary for its time",1698010171,1698010171,1,0,0,0.0,0,1,0,0,1,""
148699347,10,Counter-Strike,76561199284781680,14,4,793,6,787,1698011798,spanish,SI,1698010104,1698010104,1,0,0,0.0,0,1,0,0,1,""
148698731,10,Counter-Strike,76561199080665807,20,21,368,368,283,1698111927,brazilian,"o radio a cada segundo: fire in the hole!",1698009306,1698009306,1,0,0,0.0,0,1,0,0,1,""
148698419,10,Counter-Strike,76561199173199923,0,1,5722,236,5686,1698285790,spanish,"tendré 80 años y seguiré jugando Counter Strike  1.6, Juegazo",1698008917,1698008917,1,0,0,0.0,0,0,0,0,1,""
148696946,10,Counter-Strike,76561198393506807,0,5,339,33,305,1698109158,brazilian,"Um verdadeiro clássico! O pai dos FPS.",1698007084,1698007084,1,0,0,0.0,0,1,0,0,1,""
148696090,10,Counter-Strike,76561199161723561,0,1,1516,1516,1048,1698337312,russian,"топ бати сидят в гс) ",1698006033,1698006033,1,0,0,0.0,0,1,0,0,1,""
148694177,10,Counter-Strike,76561198236289710,287,21,71877,1442,71304,1698270096,spanish,"Gracias a que ha salido el cs2 y no le va bien a nadie he vuelto al 1.6. God did.",1698004370,1698004370,1,0,0,0.491803258657455,0,0,0,0,1,""
148693364,10,Counter-Strike,76561198368308932,21,4,141013,111,140902,1698319882,turkish,"GEÇMİŞ OLMADAN GELECEK OLAMAZ CS2 ! ",1698003546,1698003546,1,1,0,0.523809552192688,0,1,0,0,1,""
148691207,10,Counter-Strike,76561198959590567,113,11,484,0,484,1695796719,hungarian,"my childhood",1698001364,1698001364,1,0,0,0.0,0,1,0,0,1,""
148690827,10,Counter-Strike,76561199250181602,8,2,1164,368,1164,1698000431,russian,"Рекомендую.",1698000997,1698000997,1,0,0,0.0,0,1,0,0,1,""
148690210,10,Counter-Strike,76561198238688500,0,1,10358,1040,10348,1698070124,brazilian,"Walked into my local 7 eleven to see zywoo buying 4 cases of redbull. Asked for his autograph and told me to fuck myself and bhopped out the door. One tapped a bulgarian kid outside. What an asshole",1698000406,1698000406,1,0,0,0.0,0,1,0,0,1,""
148690166,10,Counter-Strike,76561199405497827,0,4,370,355,222,1698243180,russian,.,1698000367,1698000367,1,0,0,0.0,0,1,0,0,1,""
148688560,10,Counter-Strike,76561198314174242,465,16,1481,61,1481,1697658992,polish,(:,1697998849,1697998849,1,0,0,0.0,0,1,0,0,1,""
148688349,10,Counter-Strike,76561199134088757,94,27,81,22,81,1697975741,russian,"ПОМОГИТЕ МНЕ НУЖНО 1200 ОЧКОВ СТИМ И МНЕ ДРУГ ПОДАРИТ НИЧЕГО",1697998614,1697998614,1,0,1,0.0,0,1,0,0,1,""
148687695,10,Counter-Strike,76561199103461461,33,19,182,104,182,1697997903,turkish,"cs2 den daha iyi hacı ",1697997919,1697997919,1,0,0,0.0,0,1,0,0,1,""
148687110,10,Counter-Strike,76561199488469656,9,1,147,124,68,1698332592,swedish,"Deserves more attention",1697997357,1697997357,1,0,0,0.0,0,1,0,0,1,""
148686024,10,Counter-Strike,76561198001974454,11,3,5802,25,5776,1697997656,russian,"всё",1697996165,1697996165,1,0,0,0.0,0,1,1,0,1,""
148686010,10,Counter-Strike,76561199158164346,52,1,75,0,75,1695315600,russian,"Стрелялки, пулялки жесть! Не поддерживаю, но одобряю ставлю 7 раков из 5 крабов",1697996154,1697996272,1,0,0,0.0,0,0,0,0,1,""
148685832,10,Counter-Strike,76561199126744860,10,1,1230,930,1128,1698076522,russian,"фасткапы стоят того",1697995962,1697995962,1,0,0,0.0,0,1,0,0,1,""
148685312,10,Counter-Strike,76561199100905596,28,2,1974,1152,1534,1698336932,latam,"Extremadamente good",1697995399,1697995399,1,0,0,0.0,0,1,0,0,1,""
148685139,10,Counter-Strike,76561198029870083,15,1,40317,1523,39405,1698334752,russian,"Заебись вода",1697995218,1697995218,1,0,0,0.0,0,0,0,0,1,""
148684946,10,Counter-Strike,76561198809211327,89,13,18206,393,18085,1698001759,turkish,"Güzel günler mazide kaldı...",1697995001,1697995001,1,0,0,0.0,0,0,0,0,1,""
148683248,10,Counter-Strike,76561199092350433,0,18,1047,1047,1047,1697993116,russian,"Иди нахуй или иди нахуй,выбор за тобой",1697993180,1697993180,1,0,0,0.0,0,1,0,0,1,""
148682354,10,Counter-Strike,76561199181445749,4,1,3513,1857,3340,1698264777,polish,"i gonna say this cs is good for playing online i playing 4 years this game its awesome :D",1697992257,1697992257,1,0,0,0.0,0,1,0,0,1,""
148682094,10,Counter-Strike,76561199052425942,7,1,2919,365,2836,1698006026,polish,"Gra w która się wchodzi i z uśmiechem na twarzy spędzasz czas przed komputerem 🫶🏻",1697991983,1697991983,1,0,0,0.0,0,1,0,0,1,""
148681940,10,Counter-Strike,76561198253567911,8,1,18723,2776,17808,1698331487,spanish,"excelente juego",1697991826,1697991826,1,2,0,0.53125,0,0,0,0,1,""
148681029,10,Counter-Strike,76561199093697778,57,4,215,7,215,1697990809,turkish,"İyi",1697990948,1697990948,1,0,0,0.0,0,1,1,0,1,""
148680783,10,Counter-Strike,76561198141775142,576,6,236,0,236,1558013267,english,Great,1697990688,1697990688,1,0,0,0.0,0,1,0,0,1,""
148680601,10,Counter-Strike,76561199513885388,0,2,2292,2292,1866,1698338495,russian,"игра топ, век живи-век играй",1697990505,1697990505,1,0,0,0.0,0,1,0,0,1,""
148676272,10,Counter-Strike,76561199241566924,25,4,3929,538,3900,1698252497,spanish,"Te tengo al lado y me siento solo El miedo me come y no entiendo cómo Razones no faltan para querer irme, pero si me voy quizás falte todo Ella me llama, y me llama, y no sé qué hacer Llama, y me llama, y si volveré Porque tú eres mi pasado y lo mejor que me había pasado, también Y me llama, me llama, y no sé qué hacer Llama, y me llama, y si volveré El no poder entendernos es lo que no logro entender ¿Cómo voy a darte mi mundo entero? Si no estoy entero para darte el mundo ¿Cómo pedirle milagros al tiempo? Si tú me cambiabas en un segundo Te digo ""para"", y me pones peros Separados, nunca y tampoco juntos Entonces, tú dime enserio, ¿Qué hacemos? Te lo pregunto Porque ella me llama, y me llama, y no sé qué hacer Llama, y me llama, y si volveré Porque tú eres mi pasado y lo mejor que me había pasado, también Y me llama, me llama, y no sé qué hacer Llama, y me llama, y si volveré El no poder entendernos es lo que no logro entender Vivo refugiado en mi pasado A veces la luz no hace verlo claro Y si yo no te hubiera conocido, te prometo que te hubiera inventado Todo por delante, contigo al lado Viviendo un sueño, pero drogado Expertos en transformar todo lo fácil en complicado Porque tu te quedarás, solo por el miedo a nunca verme más Me dice que hacemos y olvidar, te digo olvidar Ojalá que el tiempo nos sepa juntar Y los meses pasarán, pero no por dentro y tú me cambiarás Por otra persona y ya no será igual Si todo lo echamos a perder, ¿Qué voy a encontrar? Porque ella me llama, y me llama, y no sé qué hacer Llama, y me llama, y si volveré Porque tú eres mi pasado y lo mejor que me había pasado, también Y me llama, me llama, y no sé qué hacer Llama, y me llama, y si volveré El no poder entendernos es lo que no logro entender ¿Cómo voy a darte mi mundo entero? Si no estoy entero para darte el mundo ¿Cómo pedirle milagros al tiempo? Si tú me cambiabas en un segundo Las nubes se posan sobre mi cielo Volando en tu llanto, y en lo más profundo Entonces, tú dime enserio, ¿Qué hacemos? No encuentro el rumbo (No encuentro el rumbo) Y me llama, me llama, y no sé qué hacer Llama, y me llama, y si volveré El no poder entendernos es lo que no logro entender Porque ella me llama, me llama, y no sé qué hacer Llama, me llama y no volveré",1697986383,1697986383,1,0,0,0.0,0,1,0,0,1,""
148675428,10,Counter-Strike,76561199389238157,0,2,37023,36,36986,1697987794,turkish,"Oyun Eskide Olsa O Dokular ve Silahlar,Haritalar ve Eğlence Oldumu Valorant'a Fark Atar",1697985524,1697985524,1,0,0,0.0,0,0,0,0,1,""
148674666,10,Counter-Strike,76561198991320842,0,1,28326,0,28326,1692694785,russian,"хорошая игра всем рекомедую.",1697984836,1697984836,1,0,0,0.0,0,1,0,0,1,""
148673695,10,Counter-Strike,76561198831426967,35,6,182,10,182,1697983750,english,nostalgia,1697983822,1697983822,1,0,0,0.0,0,1,0,0,1,""
148672769,10,Counter-Strike,76561198031128307,0,1,46271,271,46124,1698340212,russian,"клсная игруха ",1697982844,1697982844,1,0,0,0.0,0,1,0,0,1,""
148671393,10,Counter-Strike,76561198865913918,75,18,277,46,231,1697984718,english,"Reject modernity, Embrace tradition",1697981342,1697981342,1,1,0,0.51361870765686,0,1,0,0,1,""
148671320,10,Counter-Strike,76561199402844647,31,30,275,122,188,1698244969,russian,"Имба",1697981263,1697981263,1,0,0,0.0,0,1,0,0,1,""
148668601,10,Counter-Strike,76561198419745249,73,44,3513,0,3513,1671451209,schinese,dddd,1697978287,1697978287,1,0,0,0.476190477609634,0,1,0,0,1,""
148668275,10,Counter-Strike,76561198021485270,0,1,146658,0,146658,1695287471,german,Top,1697977894,1697977894,1,1,0,0.523809552192688,0,0,0,0,1,""
148665905,10,Counter-Strike,76561199530383992,17,6,524,0,524,1696970615,russian,cs2<cs1.6,1697974944,1697974944,1,0,0,0.0,0,1,0,0,1,""
148664922,10,Counter-Strike,76561198869865055,9,2,61837,1892,61270,1698261471,turkish,"en iyi cs.",1697973747,1697973747,1,0,0,0.0,0,1,0,0,1,""
148664693,10,Counter-Strike,76561199403679634,0,5,687,342,687,1697638874,russian,"пошол на улицу с калошом и пошол споминать детсво",1697973455,1697973455,1,0,0,0.0,0,1,0,0,1,""
148663095,10,Counter-Strike,76561198191110677,260,54,364,1,364,1698062382,english,"Old-school  Slightly outdated in my opinion but if you want to experience nostalgia, its great",1697971454,1697971454,1,0,0,0.0,0,1,0,0,1,""
148662521,10,Counter-Strike,76561198840223730,0,2,2598,1299,1620,1698309592,polish,Z,1697970788,1697970788,1,0,0,0.0,0,1,0,0,1,""
148662359,10,Counter-Strike,76561198867730843,15,2,1132,1,1132,1697970525,russian,"баян и точка",1697970566,1697970566,1,0,0,0.0,0,1,0,0,1,""
148661654,10,Counter-Strike,76561198260006953,230,14,6374,1298,5137,1698298795,english,"Who would have thought that I would ever get back into Counter-Strike. Thanks to Valve for releasing Counter-Strike 2. I play Counter-Strike now because it's a place where I can play and relax without hearing about me or my family wanting to kill me or do something else. Upon returning to Counter-Strike, I have heard so many good words and received so much support that I never heard in Counter-Strike: Global Offensive or Counter-Strike 2. This place has the best and most adequate community. Thank you to everyone who plays this game.",1697969594,1697969594,1,2,0,0.545454561710358,0,0,0,0,1,""
148660030,10,Counter-Strike,76561199045382489,9,2,749,7,749,1697481759,russian,"Детство-_-",1697967537,1697967537,1,0,0,0.0,0,1,0,0,1,""
148659180,10,Counter-Strike,76561197985592560,524,6,214,4,214,1697778821,russian,"не играйте в эту игру",1697967218,1697967218,0,0,0,0.47826087474823,0,0,0,0,1,""
148658837,10,Counter-Strike,76561199104608705,59,24,895,685,892,1698252569,english,"git nie",1697966762,1697966762,1,0,0,0.0,0,1,0,0,1,""
148658764,10,Counter-Strike,76561199224148130,0,1,16310,1474,15447,1698182400,german,"Sehr gutes Spiel",1697966675,1697966675,1,0,0,0.0,0,1,0,0,1,""
148658422,10,Counter-Strike,76561199234646705,39,61,11,11,11,1697962891,schinese,6,1697966202,1697966202,1,0,0,0.476190477609634,0,1,0,0,1,""
148657362,10,Counter-Strike,76561199043516483,12,1,200,94,184,1697966454,english,"og og",1697964695,1697964695,1,0,0,0.0,0,1,0,0,1,""
148654511,10,Counter-Strike,76561198262754377,150,16,295,21,273,1697972836,turkish,"kesinlikle çok ilerici bir oyun gelişmeye çok açık",1697960598,1697960598,1,0,0,0.0,0,1,0,0,1,""
147564058,10,Counter-Strike,76561199187400474,17,7,94,0,94,1696144413,english,"лучшая кска",1696340098,1696340098,1,0,0,0.0,0,1,0,0,1,""
147562967,10,Counter-Strike,76561199286833126,0,23,9,0,9,1689842056,english,"Honestly, a very classic game. However, there is one extreme downside to it: there's no bots. That's right, a Counter-Strike game with no bots. What is this?!?!  Without any bots to play against, you can really only play against players, and that's nearly impossible at this point due to how old this game is and the little community that it has. This game doesn't get many players, meaning it's almost impossible to actually play it unless you stay in a multiplayer server by yourself for hours and hours until someone actually joins.  If the developers add bots, I'll replay the game and edit my review accordingly. I do recommend this game, but my experience has just not been positive, due to the fact that there's nobody to play this game with, making this game basically turn into a ""walk around and shoot stuff and do nothing else"" simulator.  If this game had fully integrated bots in the base game, it would be much more playable and longer-lasting.",1696338721,1696338721,0,2,0,0.480760812759399,0,1,0,0,1,""
147560903,10,Counter-Strike,76561198257690142,0,15,62,0,62,1695812229,turkish,"eskilerin hard oyunu",1696336228,1696336228,1,0,0,0.0,0,0,1,0,1,""
147560088,10,Counter-Strike,76561199517620499,9,4,94,0,94,1696341245,english,"I am recommending this because of nostalgia. If you are someone who has never played counter-strike 1.6, I would have a tough time recommending this unless you want to check out where counter-strike got its roots from. There are some things in this game that are somewhat anti-competitive like crouch walking (some may call it silent-stepping, groundstrafing, g-stafing), quick-switching to reload faster, boosting people through roofs, the insane amount of wall bangs you can do. Some do raise the skill cap. Where this game shined for me was the modding community and the custom game modes. This is where kz started, where surfing started, where scoutzknivez started, bhopping was around before counter-strike but counter-strike had bhop communities as well. This is where weapon skins came from as modders would make custom models for weapons and custom player models. This and counter-strike: condition zero are the only counter-strike games to have a competitive knifing community because the knife mechanics were changed in other versions of counter-strike which made knifing non-competitive. You could get a headshot with a knife; how could you not like that! The graphics are definitely dated by today’s standards and high fps with a high refresh rate monitor does not feel as smooth as in most modern fps games. Counter-strike has always been one of the best game series for the cost compared to what you get because of the communities and mods that sprung up around it. Counter-strike does not have a built-in matchmaking ladder like csgo. This is the game that really accelerated the esports industry. There has been so much esports history made in counter-strike. The reason why steam was created in the first place was to give people a more efficient way of updating their games and a way to implement a cheating protection know as Valve Anti-Cheat with counter-strike being the main focus. This game reminds you just how good you had it when you were a kid and not many games can rival the impact counter-strike has had on the esports and gaming industry.",1696335174,1696341474,1,0,0,0.0,0,1,0,0,1,""
